ID,大限,受訪時大限,結婚狀態,Rule1,Rule2,Rule3,Rule4,Rule5,Rule6,Rule7,Rule8,Rule9,Rule10,Rule11,Rule12,Rule13,Rule14,Rule15,Rule16,Rule17,Rule18,Rule19,Rule20
15731,9,4,已婚,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15731,10,4,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15737,1,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15737,2,5,已婚,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15737,3,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15737,4,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15737,5,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15737,6,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15737,7,5,已婚,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
15737,8,5,已婚,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15737,9,5,已婚,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15737,10,5,已婚,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
15740,1,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15740,2,7,已婚,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
15740,3,7,已婚,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
15740,4,7,已婚,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
15740,5,7,已婚,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15740,6,7,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15740,7,7,已婚,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15740,8,7,已婚,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15740,9,7,已婚,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
15740,10,7,已婚,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
15801,1,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15801,2,5,已婚,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
15801,3,5,已婚,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15801,4,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15801,5,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15801,6,5,已婚,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15801,7,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15801,8,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15801,9,5,已婚,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15801,10,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15802,1,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15802,2,6,已婚,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
15802,3,6,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15802,4,6,已婚,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
15802,5,6,已婚,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15802,6,6,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
15802,7,6,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15802,8,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15802,9,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15802,10,6,已婚,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
15803,1,3,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15803,2,3,未婚,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
15803,3,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15803,4,3,未婚,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15803,5,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15803,6,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15803,7,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15803,8,3,未婚,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15803,9,3,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15803,10,3,未婚,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15804,1,5,已婚,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
15804,2,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15804,3,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15804,4,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15804,5,5,已婚,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15804,6,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15804,7,5,已婚,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
15804,8,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15804,9,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15804,10,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
15808,1,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15808,2,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15808,3,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15808,4,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
15808,5,5,已婚,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
15808,6,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15808,7,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15808,8,5,已婚,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15808,9,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15808,10,5,已婚,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
15810,1,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15810,2,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15810,3,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15810,4,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15810,5,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15810,6,5,已婚,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15810,7,5,已婚,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15810,8,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15810,9,5,已婚,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
15810,10,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
15813,1,3,已婚,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15813,2,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15813,3,3,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
15813,4,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15813,5,3,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
15813,6,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15813,7,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15813,8,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15813,9,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15813,10,3,已婚,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15814,1,5,已婚,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
15814,2,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15814,3,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15814,4,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15814,5,5,已婚,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15814,6,5,已婚,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15814,7,5,已婚,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15814,8,5,已婚,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15814,9,5,已婚,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15814,10,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
15820,1,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15820,2,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15820,3,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15820,4,3,未婚,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
15820,5,3,未婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15820,6,3,未婚,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
15820,7,3,未婚,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
15820,8,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15820,9,3,未婚,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15820,10,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15821,1,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15821,2,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15821,3,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15821,4,3,未婚,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15821,5,3,未婚,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
15821,6,3,未婚,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
15821,7,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15821,8,3,未婚,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15821,9,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15821,10,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15825,1,2,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
15825,2,2,已婚,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15825,3,2,已婚,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
15825,4,2,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15825,5,2,已婚,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15825,6,2,已婚,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15825,7,2,已婚,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15825,8,2,已婚,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
15825,9,2,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15825,10,2,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15826,1,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15826,2,2,未婚,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15826,3,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15826,4,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15826,5,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15826,6,2,未婚,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
15826,7,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15826,8,2,未婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
15826,9,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15826,10,2,未婚,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
15827,1,6,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15827,2,6,已婚,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,3,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,4,6,已婚,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15827,5,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827,6,6,已婚,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
15827,7,6,已婚,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15827,8,6,已婚,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15827,9,6,已婚,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15827,10,6,已婚,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
15840,1,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15840,2,3,未婚,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15840,3,3,未婚,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15840,4,3,未婚,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
15840,5,3,未婚,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15840,6,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15840,7,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15840,8,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15840,9,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15840,10,3,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15848,1,4,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,2,4,未婚,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15848,3,4,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15848,4,4,未婚,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
15848,5,4,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15848,6,4,未婚,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,7,4,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,8,4,未婚,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15848,9,4,未婚,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15848,10,4,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15851,1,2,未婚,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15851,2,2,未婚,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15851,3,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15851,4,2,未婚,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15851,5,2,未婚,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15851,6,2,未婚,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15851,7,2,未婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
15851,8,2,未婚,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15851,9,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15851,10,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15903,1,2,未婚,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
15903,2,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15903,3,2,未婚,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
15903,4,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15903,5,2,未婚,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
15903,6,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15903,7,2,未婚,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
15903,8,2,未婚,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15903,9,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15903,10,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15904,1,4,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15904,2,4,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15904,3,4,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15904,4,4,已婚,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15904,5,4,已婚,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15904,6,4,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15904,7,4,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15904,8,4,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15904,9,4,已婚,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
15904,10,4,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15913,1,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15913,2,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
15913,3,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15913,4,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15913,5,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15913,6,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
15913,7,5,已婚,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15913,8,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
15913,9,5,已婚,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15913,10,5,已婚,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15923,1,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15923,2,3,已婚,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15923,3,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15923,4,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15923,5,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15923,6,3,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15923,7,3,已婚,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15923,8,3,已婚,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
15923,9,3,已婚,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15923,10,3,已婚,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
15925,1,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15925,2,2,未婚,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15925,3,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
15925,4,2,未婚,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
15925,5,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15925,6,2,未婚,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15925,7,2,未婚,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
15925,8,2,未婚,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15925,9,2,未婚,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
15925,10,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
15929,1,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15929,2,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15929,3,2,未婚,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15929,4,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15929,5,2,未婚,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
15929,6,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15929,7,2,未婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15929,8,2,未婚,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15929,9,2,未婚,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15929,10,2,未婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15937,1,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15937,2,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15937,3,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15937,4,5,已婚,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15937,5,5,已婚,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
15937,6,5,已婚,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15937,7,5,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15937,8,5,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15937,9,5,已婚,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15937,10,5,已婚,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
15939,1,6,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15939,2,6,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15939,3,6,已婚,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15939,4,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15939,5,6,已婚,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
15939,6,6,已婚,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15939,7,6,已婚,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15939,8,6,已婚,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
15939,9,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15939,10,6,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15946,1,7,已婚,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
15946,2,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15946,3,7,已婚,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
15946,4,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
15946,5,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15946,6,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15946,7,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15946,8,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15946,9,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15946,10,7,已婚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
