大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
2014,壬,子,大田,父母,破軍, , ,權, , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2014,癸,丑,大官,福德,天機, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2014,壬,寅,大僕,田宅,紫微,權, , ,天府, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2014,癸,卯,大遷,官祿,太陰, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2014,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2014,乙,巳,大財,遷移,巨門, , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
2014,丙,午,大子,疾厄,廉貞, , ,祿,天相, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2014,丁,未,大夫,財帛,天梁,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2014,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2014,己,酉,大命,夫妻,天同, , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,青龍
2014,庚,戌,大父,兄弟,武曲,忌,祿,科, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2014,辛,亥,大福,命宮,太陽, , ,忌, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2015,壬,子,大田,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2015,癸,丑,大官,福德,天機, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2015,壬,寅,大僕,田宅,紫微,權, ,科,天府, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2015,癸,卯,大遷,官祿,太陰, , ,忌, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2015,甲,辰,大疾,僕役,貪狼, ,權, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2015,乙,巳,大財,遷移,巨門, , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , ,1, ,忌, , , , , , , , , ,蜚廉
2015,丙,午,大子,疾厄,廉貞, , , ,天相, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2015,丁,未,大夫,財帛,天梁,祿,科,權, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2015,戊,申,大兄,子女,七殺, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,小耗
2015,己,酉,大命,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2015,庚,戌,大父,兄弟,武曲,忌,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2015,辛,亥,大福,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
4限,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
4限,癸,丑,大僕,福德,天機, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
4限,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
4限,癸,卯,大疾,官祿,太陰, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
4限,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
4限,乙,巳,大子,遷移,巨門, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
4限,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
4限,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
4限,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
4限,己,酉,大父,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
4限,庚,戌,大福,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
4限,辛,亥,大田,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2016,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2016,癸,丑,大僕,福德,天機, ,忌,權, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,伏兵
2016,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2016,癸,卯,大疾,官祿,太陰, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2016,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , , , ,1,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2016,乙,巳,大子,遷移,巨門, , , , , , , , ,1,1, , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2016,丙,午,大夫,疾厄,廉貞, , ,忌,天相, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2016,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,將軍
2016,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2016,己,酉,大父,夫妻,天同, , ,祿, , , , , , , , , , , , , , , , , , , , , ,1, , ,科, , , , , , , , , , , , ,青龍
2016,庚,戌,大福,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2016,辛,亥,大田,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2017,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , ,1, , , , , , , , , , , , ,1, ,科, ,官符
2017,癸,丑,大僕,福德,天機, ,忌,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2017,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2017,癸,卯,大疾,官祿,太陰, ,權,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2017,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2017,乙,巳,大子,遷移,巨門, , ,忌, , , , , ,1, , , , , , ,1, , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2017,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2017,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2017,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2017,己,酉,大父,夫妻,天同, , ,權, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2017,庚,戌,大福,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2017,辛,亥,大田,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2018,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科,科,官符
2018,癸,丑,大僕,福德,天機, ,忌,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2018,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2018,癸,卯,大疾,官祿,太陰, ,權,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2018,甲,辰,大財,僕役,貪狼, ,祿,祿, , , , , , , , , , , ,1,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2018,乙,巳,大子,遷移,巨門, , , , , , , , ,1,1, , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2018,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2018,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2018,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2018,己,酉,大父,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2018,庚,戌,大福,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2018,辛,亥,大田,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,博士
2019,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2019,癸,丑,大僕,福德,天機, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2019,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2019,癸,卯,大疾,官祿,太陰, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2019,甲,辰,大財,僕役,貪狼, ,祿,權, , , , , , , , , , , ,1, , ,1, , , ,1, , , , , , , , , , , , , , , , , , ,喜神
2019,乙,巳,大子,遷移,巨門, , , , , , , , ,1, , , , , , ,1, , , , ,1, , , , , , , ,1, , ,忌, , , , , , , , ,蜚廉
2019,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2019,丁,未,大兄,財帛,天梁,祿, ,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2019,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2019,己,酉,大父,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2019,庚,戌,大福,兄弟,武曲,忌, ,祿, , , , , , , , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , , , , , , ,力士
2019,辛,亥,大田,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2020,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2020,癸,丑,大僕,福德,天機, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2020,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2020,癸,卯,大疾,官祿,太陰, ,權, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,病符
2020,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2020,乙,巳,大子,遷移,巨門, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2020,丙,午,大夫,疾厄,廉貞, , , ,天相, , ,忌, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2020,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2020,戊,申,大命,子女,七殺, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2020,己,酉,大父,夫妻,天同, , ,科, , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2020,庚,戌,大福,兄弟,武曲,忌, ,權, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2020,辛,亥,大田,命宮,太陽, , ,祿, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2021,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2021,癸,丑,大僕,福德,天機, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2021,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , ,1,科, , , , , , ,大耗
2021,癸,卯,大疾,官祿,太陰, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2021,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2021,乙,巳,大子,遷移,巨門, , ,祿, , , , , ,1, , , , , , , , , , , ,1, , , , , , , ,1, , ,科, , , , , , , , ,蜚廉
2021,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2021,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2021,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2021,己,酉,大父,夫妻,天同, , , , , , , , , ,1, , , , , , , , , , , , , , ,1, , ,忌, , , , , , , , , , , , ,青龍
2021,庚,戌,大福,兄弟,武曲,忌, , , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2021,辛,亥,大田,命宮,太陽, , ,權, , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2022,壬,子,大官,父母,破軍, , , , , , , , , , ,1, ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2022,癸,丑,大僕,福德,天機, ,忌, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,伏兵
2022,壬,寅,大遷,田宅,紫微,權, ,權,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, ,科, , , , ,大耗
2022,癸,卯,大疾,官祿,太陰, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2022,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2022,乙,巳,大子,遷移,巨門, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2022,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2022,丁,未,大兄,財帛,天梁,祿, ,祿, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,將軍
2022,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2022,己,酉,大父,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2022,庚,戌,大福,兄弟,武曲,忌, ,忌, , , , , , , , , , ,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2022,辛,亥,大田,命宮,太陽, , , , , , , ,1, ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2023,壬,子,大官,父母,破軍, , ,祿, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2023,癸,丑,大僕,福德,天機, ,忌, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2023,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2023,癸,卯,大疾,官祿,太陰, ,權,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2023,甲,辰,大財,僕役,貪狼, ,祿,忌, , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2023,乙,巳,大子,遷移,巨門, , ,權, , , , , ,1, , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2023,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,奏書
2023,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2023,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2023,己,酉,大父,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2023,庚,戌,大福,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2023,辛,亥,大田,命宮,太陽, , , , , , , ,1, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2024,壬,子,大官,父母,破軍, , ,權, , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2024,癸,丑,大僕,福德,天機, ,忌, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2024,壬,寅,大遷,田宅,紫微,權, , ,天府, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2024,癸,卯,大疾,官祿,太陰, ,權, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2024,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2024,乙,巳,大子,遷移,巨門, , , , , , , , ,1, , , , , , , , , , , ,1, , ,1, , , , ,1, , , , , , , , , , , ,蜚廉
2024,丙,午,大夫,疾厄,廉貞, , ,祿,天相, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2024,丁,未,大兄,財帛,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2024,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2024,己,酉,大父,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2024,庚,戌,大福,兄弟,武曲,忌, ,科, , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2024,辛,亥,大田,命宮,太陽, , ,忌, , , , ,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,博士
2025,壬,子,大官,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, ,科, ,官符
2025,癸,丑,大僕,福德,天機, ,忌,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2025,壬,寅,大遷,田宅,紫微,權, ,科,天府, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2025,癸,卯,大疾,官祿,太陰, ,權,忌, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2025,甲,辰,大財,僕役,貪狼, ,祿, , , , , , , , , , ,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2025,乙,巳,大子,遷移,巨門, , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2025,丙,午,大夫,疾厄,廉貞, , , ,天相, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2025,丁,未,大兄,財帛,天梁,祿, ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2025,戊,申,大命,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2025,己,酉,大父,夫妻,天同, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2025,庚,戌,大福,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , ,1, , , , , , , , , , , , , , , , , , ,力士
2025,辛,亥,大田,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
5限,壬,子,大僕,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
5限,癸,丑,大遷,福德,天機, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
5限,壬,寅,大疾,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
5限,癸,卯,大財,官祿,太陰, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
5限,甲,辰,大子,僕役,貪狼, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
5限,乙,巳,大夫,遷移,巨門, ,忌, , , , , , , , , , , , ,1, , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
5限,丙,午,大兄,疾厄,廉貞, , , ,天相, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
5限,丁,未,大命,財帛,天梁,祿, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
5限,戊,申,大父,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
5限,己,酉,大福,夫妻,天同, ,權, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
5限,庚,戌,大田,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
5限,辛,亥,大官,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2026,壬,子,大僕,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2026,癸,丑,大遷,福德,天機, ,科,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2026,壬,寅,大疾,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1,科, , , , , , ,大耗
2026,癸,卯,大財,官祿,太陰, ,祿, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,病符
2026,甲,辰,大子,僕役,貪狼, , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2026,乙,巳,大夫,遷移,巨門, ,忌, , , , , , , ,1, , , , ,1, , , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2026,丙,午,大兄,疾厄,廉貞, , ,忌,天相, , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2026,丁,未,大命,財帛,天梁,祿, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2026,戊,申,大父,子女,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2026,己,酉,大福,夫妻,天同, ,權,祿, , , , , , , , , , , , , , , , , , ,1, , ,1, , ,科, , , , , , , , , , , , ,青龍
2026,庚,戌,大田,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2026,辛,亥,大官,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2027,壬,子,大僕,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
2027,癸,丑,大遷,福德,天機, ,科,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2027,壬,寅,大疾,田宅,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , ,1,科, , , , , , ,大耗
2027,癸,卯,大財,官祿,太陰, ,祿,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2027,甲,辰,大子,僕役,貪狼, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,喜神
2027,乙,巳,大夫,遷移,巨門, ,忌,忌, , , , , , , , , , , ,1,1, , , , ,1, , , , , , , ,1, , , , , , , , , , , ,蜚廉
2027,丙,午,大兄,疾厄,廉貞, , , ,天相, , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2027,丁,未,大命,財帛,天梁,祿, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2027,戊,申,大父,子女,七殺, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,小耗
2027,己,酉,大福,夫妻,天同, ,權,權, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,青龍
2027,庚,戌,大田,兄弟,武曲,忌, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , ,力士
2027,辛,亥,大官,命宮,太陽, , , , , , , ,1, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,博士
2028,壬,子,大僕,父母,破軍, , , , , , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , ,科,官符
2028,癸,丑,大遷,福德,天機, ,科,忌, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,伏兵
