大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
1956,戊,戌,大夫,兄弟,紫微, , , ,天相, ,忌, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1956,己,亥,大兄,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1957,庚,子,大命,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,小耗
1957,辛,丑,大父,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, , ,1,忌, , , , , , , , , , ,將軍
1957,庚,寅,大福,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1957,辛,卯,大田,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1957,壬,辰,大官,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1957,癸,巳,大僕,遷移,天同, ,科,權, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
1957,甲,午,大遷,疾厄,武曲, ,權, ,天府, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1957,乙,未,大疾,財帛,太陽,權,祿, ,太陰, , ,祿, , , , , ,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1957,丙,申,大財,子女,貪狼, , , , , , , , ,1, , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1957,丁,酉,大子,夫妻,天機, , ,科,巨門,祿, ,忌,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1957,戊,戌,大夫,兄弟,紫微, , , ,天相, ,忌, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1957,己,亥,大兄,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1958,庚,子,大命,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1958,辛,丑,大父,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, , ,1,忌, , , , , , , , , , ,將軍
1958,庚,寅,大福,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1958,辛,卯,大田,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1958,壬,辰,大官,僕役,破軍, , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , ,1, , ,科,喜神
1958,癸,巳,大僕,遷移,天同, ,科, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1958,甲,午,大遷,疾厄,武曲, ,權, ,天府, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1958,乙,未,大疾,財帛,太陽,權,祿, ,太陰, , ,權, , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1958,丙,申,大財,子女,貪狼, , ,祿, , , , , ,1, , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1958,丁,酉,大子,夫妻,天機, , ,忌,巨門,祿, , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1958,戊,戌,大夫,兄弟,紫微, , , ,天相, ,忌, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1958,己,亥,大兄,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,青龍
1959,庚,子,大命,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1959,辛,丑,大父,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, ,忌,1,忌, ,忌, , , , , , , , ,將軍
1959,庚,寅,大福,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1959,辛,卯,大田,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1959,壬,辰,大官,僕役,破軍, , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,喜神
1959,癸,巳,大僕,遷移,天同, ,科, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
1959,甲,午,大遷,疾厄,武曲, ,權,祿,天府, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1959,乙,未,大疾,財帛,太陽,權,祿, ,太陰, , , , , , , , ,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1959,丙,申,大財,子女,貪狼, , ,權, , , , , ,1, , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1959,丁,酉,大子,夫妻,天機, , , ,巨門,祿, , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1959,戊,戌,大夫,兄弟,紫微, , , ,天相, ,忌, , , , ,1, , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , ,力士
1959,己,亥,大兄,命宮,天梁, , ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1960,庚,子,大命,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1960,辛,丑,大父,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, , ,1,忌, , , , , , , , , , ,將軍
1960,庚,寅,大福,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1960,辛,卯,大田,官祿, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,蜚廉
1960,壬,辰,大官,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1960,癸,巳,大僕,遷移,天同, ,科,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1960,甲,午,大遷,疾厄,武曲, ,權,權,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1960,乙,未,大疾,財帛,太陽,權,祿,祿,太陰, , , , , , , , , , ,1,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1960,丙,申,大財,子女,貪狼, , , , , , , , ,1,1, , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1960,丁,酉,大子,夫妻,天機, , , ,巨門,祿, , ,1, , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1960,戊,戌,大夫,兄弟,紫微, , , ,天相, ,忌,忌, , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1960,己,亥,大兄,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1961,庚,子,大命,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1961,辛,丑,大父,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌, ,忌,1,忌, ,忌, , , , , , , , ,將軍
1961,庚,寅,大福,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , ,奏書
1961,辛,卯,大田,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1961,壬,辰,大官,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1961,癸,巳,大僕,遷移,天同, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1961,甲,午,大遷,疾厄,武曲, ,權, ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1961,乙,未,大疾,財帛,太陽,權,祿,權,太陰, , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1961,丙,申,大財,子女,貪狼, , , , , , , , ,1, , , , ,1, ,1, , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1961,丁,酉,大子,夫妻,天機, , , ,巨門,祿, ,祿,1, ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1961,戊,戌,大夫,兄弟,紫微, , , ,天相, ,忌, , , , ,1, ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1961,己,亥,大兄,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1962,庚,子,大命,父母,七殺, , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1962,辛,丑,大父,福德, , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,忌, , ,1,忌, , , , , , , , , , ,將軍
1962,庚,寅,大福,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1962,辛,卯,大田,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1962,壬,辰,大官,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1962,癸,巳,大僕,遷移,天同, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1962,甲,午,大遷,疾厄,武曲, ,權,忌,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1962,乙,未,大疾,財帛,太陽,權,祿, ,太陰, , , , , , , , , , ,1, , ,1, , , , , ,1, , , , , , , , , , , , , , , , ,伏兵
1962,丙,申,大財,子女,貪狼, , , , , , , , ,1, , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1962,丁,酉,大子,夫妻,天機, , , ,巨門,祿, , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1962,戊,戌,大夫,兄弟,紫微, , ,權,天相, ,忌, , , , ,1, , , , ,1, , , , ,1, , , , , , , , , , , ,1, , ,科, , , , ,力士
1962,己,亥,大兄,命宮,天梁, , ,祿, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1963,庚,子,大命,父母,七殺, , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1963,辛,丑,大父,福德, , , , , , , , , , , , , ,1, , , , , , , , , , , ,1,忌, , ,1,忌, , , , , , , , , , ,將軍
1963,庚,寅,大福,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1963,辛,卯,大田,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1963,壬,辰,大官,僕役,破軍, , ,祿, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1963,癸,巳,大僕,遷移,天同, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1963,甲,午,大遷,疾厄,武曲, ,權, ,天府, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,大耗
1963,乙,未,大疾,財帛,太陽,權,祿, ,太陰, , ,科, , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1963,丙,申,大財,子女,貪狼, , ,忌, , , , , ,1, , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1963,丁,酉,大子,夫妻,天機, , , ,巨門,祿, ,權,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1963,戊,戌,大夫,兄弟,紫微, , , ,天相, ,忌, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1963,己,亥,大兄,命宮,天梁, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,青龍
3限,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
3限,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌,忌, ,1,忌,忌, , , , , , , , , ,將軍
3限,庚,寅,大父,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
3限,辛,卯,大福,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
3限,壬,辰,大田,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
3限,癸,巳,大官,遷移,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
3限,甲,午,大僕,疾厄,武曲, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
3限,乙,未,大遷,財帛,太陽,權,權, ,太陰, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
3限,丙,申,大疾,子女,貪狼, , , , , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
3限,丁,酉,大財,夫妻,天機, , , ,巨門,祿,祿, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
3限,戊,戌,大子,兄弟,紫微, , , ,天相, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
3限,己,亥,大夫,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1964,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1964,辛,丑,大命,福德, , , , , , , , , , , , , , , , ,1, , , , , , , , ,1,忌,忌, ,1,忌,忌, , , , , , , , , ,將軍
1964,庚,寅,大父,田宅,廉貞, , ,祿, , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1964,辛,卯,大福,官祿, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1964,壬,辰,大田,僕役,破軍, , ,權, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1964,癸,巳,大官,遷移,天同, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,病符
1964,甲,午,大僕,疾厄,武曲, , ,科,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1964,乙,未,大遷,財帛,太陽,權,權,忌,太陰, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1964,丙,申,大疾,子女,貪狼, , , , , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1964,丁,酉,大財,夫妻,天機, , , ,巨門,祿,祿, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1964,戊,戌,大子,兄弟,紫微, , , ,天相, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1964,己,亥,大夫,命宮,天梁, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,青龍
1965,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1965,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌,忌, ,1,忌,忌, , , , , , , , , ,將軍
1965,庚,寅,大父,田宅,廉貞, , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1965,辛,卯,大福,官祿, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1965,壬,辰,大田,僕役,破軍, , , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1965,癸,巳,大官,遷移,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1965,甲,午,大僕,疾厄,武曲, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1965,乙,未,大遷,財帛,太陽,權,權, ,太陰, , ,忌, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1965,丙,申,大疾,子女,貪狼, , , , , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1965,丁,酉,大財,夫妻,天機, , ,祿,巨門,祿,祿, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1965,戊,戌,大子,兄弟,紫微, , ,科,天相, , , , , , ,1,1, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,力士
1965,己,亥,大夫,命宮,天梁, , ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1966,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1966,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌,忌,科,1,忌,忌,科, , , , , , , , ,將軍
1966,庚,寅,大父,田宅,廉貞, , ,忌, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1966,辛,卯,大福,官祿, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,蜚廉
1966,壬,辰,大田,僕役,破軍, , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1966,癸,巳,大官,遷移,天同, , ,祿, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1966,甲,午,大僕,疾厄,武曲, , , ,天府, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1966,乙,未,大遷,財帛,太陽,權,權, ,太陰, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1966,丙,申,大疾,子女,貪狼, , , , , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1966,丁,酉,大財,夫妻,天機, , ,權,巨門,祿,祿, ,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,博士
1966,戊,戌,大子,兄弟,紫微, , , ,天相, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1966,己,亥,大夫,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1967,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1967,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌,忌, ,1,忌,忌, , , , , , , , , ,將軍
1967,庚,寅,大父,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , ,奏書
1967,辛,卯,大福,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1967,壬,辰,大田,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1967,癸,巳,大官,遷移,天同, , ,權, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
1967,甲,午,大僕,疾厄,武曲, , , ,天府, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1967,乙,未,大遷,財帛,太陽,權,權, ,太陰, , ,祿, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1967,丙,申,大疾,子女,貪狼, , , , , , , , , , , , , ,1,1, , , , ,1, ,1, , , , , , , , , , , , , , , , , , ,官符
1967,丁,酉,大財,夫妻,天機, , ,科,巨門,祿,祿,忌,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1967,戊,戌,大子,兄弟,紫微, , , ,天相, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1967,己,亥,大夫,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1968,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1968,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , ,1,1,忌,忌, ,1,忌,忌, , , , , , , , , ,將軍
1968,庚,寅,大父,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1968,辛,卯,大福,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1968,壬,辰,大田,僕役,破軍, , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , ,1, , ,科,喜神
1968,癸,巳,大官,遷移,天同, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1968,甲,午,大僕,疾厄,武曲, , , ,天府, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1968,乙,未,大遷,財帛,太陽,權,權, ,太陰, , ,權, , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , ,伏兵
1968,丙,申,大疾,子女,貪狼, , ,祿, , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1968,丁,酉,大財,夫妻,天機, , ,忌,巨門,祿,祿, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1968,戊,戌,大子,兄弟,紫微, , , ,天相, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1968,己,亥,大夫,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1969,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,小耗
1969,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌,忌,忌,1,忌,忌,忌, , , , , , , , ,將軍
1969,庚,寅,大父,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1969,辛,卯,大福,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1969,壬,辰,大田,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1969,癸,巳,大官,遷移,天同, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
1969,甲,午,大僕,疾厄,武曲, , ,祿,天府, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1969,乙,未,大遷,財帛,太陽,權,權, ,太陰, , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1969,丙,申,大疾,子女,貪狼, , ,權, , , , , , , , , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1969,丁,酉,大財,夫妻,天機, , , ,巨門,祿,祿, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1969,戊,戌,大子,兄弟,紫微, , , ,天相, , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1969,己,亥,大夫,命宮,天梁, , ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1970,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1970,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌,忌, ,1,忌,忌, , , , , , , , , ,將軍
1970,庚,寅,大父,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1970,辛,卯,大福,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1970,壬,辰,大田,僕役,破軍, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,喜神
1970,癸,巳,大官,遷移,天同, , ,科, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,病符
1970,甲,午,大僕,疾厄,武曲, , ,權,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1970,乙,未,大遷,財帛,太陽,權,權,祿,太陰, , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1970,丙,申,大疾,子女,貪狼, , , , , , , , , ,1, , , ,1,1, , , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1970,丁,酉,大財,夫妻,天機, , , ,巨門,祿,祿, ,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1970,戊,戌,大子,兄弟,紫微, , , ,天相, , ,忌, , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1970,己,亥,大夫,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,青龍
1971,庚,子,大兄,父母,七殺, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
1971,辛,丑,大命,福德, , , , , , , , , , , , , , , , , , , , , , , , , ,1,忌,忌,忌,1,忌,忌,忌, , , , , , , , ,將軍
1971,庚,寅,大父,田宅,廉貞, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,奏書
1971,辛,卯,大福,官祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,蜚廉
1971,壬,辰,大田,僕役,破軍, , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,喜神
1971,癸,巳,大官,遷移,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1971,甲,午,大僕,疾厄,武曲, , , ,天府, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,大耗
1971,乙,未,大遷,財帛,太陽,權,權,權,太陰, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,伏兵
1971,丙,申,大疾,子女,貪狼, , , , , , , , , , , , , ,1,1,1, , , ,1, , , , , , , , , , , , , , , , , , , , ,官符
1971,丁,酉,大財,夫妻,天機, , , ,巨門,祿,祿,祿,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
1971,戊,戌,大子,兄弟,紫微, , , ,天相, , , , , , ,1,1,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,力士
1971,己,亥,大夫,命宮,天梁, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,青龍
1972,庚,子,大兄,父母,七殺, , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,小耗
